ID,Latitude,Longitude,Date,MODIS_Tile,MOD17A3HGF_061_Line_Y_500m,MOD17A3HGF_061_Sample_X_500m,MOD17A3HGF_061_Npp_500m,MOD17A3HGF_061_Npp_QC_500m,MOD17A3HGF_061_Npp_QC_500m_bitmask,MOD17A3HGF_061_Npp_QC_500m_ContinuousLayer,MOD17A3HGF_061_Npp_QC_500m_ContinuousLayer_Description
KONZ,39.10077,-96.56309,2020-01-01,h10v05,215.0,1215.0,0.4487,17.0,0b00010001,0b0,Continuous
KONZ,39.10077,-96.56309,2021-01-01,h10v05,215.0,1215.0,0.4568,18.0,0b00010010,0b0,Continuous
KONZ,39.10077,-96.56309,2022-01-01,h10v05,215.0,1215.0,0.3254,23.0,0b00010111,0b0,Continuous
KONZ,39.10077,-96.56309,2023-01-01,h10v05,215.0,1215.0,0.312,15.0,0b00001111,0b0,Continuous
LAJA,18.02125,-67.0769,2003-01-01,h11v07,474.0,1491.0,0.9939,25.0,0b00011001,0b0,Continuous
LAJA,18.02125,-67.0769,2004-01-01,h11v07,474.0,1491.0,1.1388999,20.0,0b00010100,0b0,Continuous
LAJA,18.02125,-67.0769,2005-01-01,h11v07,474.0,1491.0,0.9276,22.0,0b00010110,0b0,Continuous
LAJA,18.02125,-67.0769,2006-01-01,h11v07,474.0,1491.0,1.0796,20.0,0b00010100,0b0,Continuous
LAJA,18.02125,-67.0769,2007-01-01,h11v07,474.0,1491.0,0.9505,14.0,0b00001110,0b0,Continuous
LAJA,18.02125,-67.0769,2008-01-01,h11v07,474.0,1491.0,0.9681,22.0,0b00010110,0b0,Continuous
LAJA,18.02125,-67.0769,2009-01-01,h11v07,474.0,1491.0,1.0477999,20.0,0b00010100,0b0,Continuous
LAJA,18.02125,-67.0769,2010-01-01,h11v07,474.0,1491.0,0.989,25.0,0b00011001,0b0,Continuous
LAJA,18.02125,-67.0769,2011-01-01,h11v07,474.0,1491.0,0.9364,18.0,0b00010010,0b0,Continuous
LAJA,18.02125,-67.0769,2012-01-01,h11v07,474.0,1491.0,0.9895,20.0,0b00010100,0b0,Continuous
LAJA,18.02125,-67.0769,2013-01-01,h11v07,474.0,1491.0,0.95,27.0,0b00011011,0b0,Continuous
LAJA,18.02125,-67.0769,2014-01-01,h11v07,474.0,1491.0,0.9466,25.0,0b00011001,0b0,Continuous
LAJA,18.02125,-67.0769,2015-01-01,h11v07,474.0,1491.0,0.9347,18.0,0b00010010,0b0,Continuous
LAJA,18.02125,-67.0769,2016-01-01,h11v07,474.0,1491.0,0.9375,31.0,0b00011111,0b0,Continuous
LAJA,18.02125,-67.0769,2017-01-01,h11v07,474.0,1491.0,0.9974,18.0,0b00010010,0b0,Continuous
LAJA,18.02125,-67.0769,2018-01-01,h11v07,474.0,1491.0,0.9641,17.0,0b00010001,0b0,Continuous
LAJA,18.02125,-67.0769,2019-01-01,h11v07,474.0,1491.0,0.9732,22.0,0b00010110,0b0,Continuous
LAJA,18.02125,-67.0769,2020-01-01,h11v07,474.0,1491.0,1.0418,16.0,0b00010000,0b0,Continuous
LAJA,18.02125,-67.0769,2021-01-01,h11v07,474.0,1491.0,1.0181999,16.0,0b00010000,0b0,Continuous
LAJA,18.02125,-67.0769,2022-01-01,h11v07,474.0,1491.0,1.0577999,20.0,0b00010100,0b0,Continuous
LAJA,18.02125,-67.0769,2023-01-01,h11v07,474.0,1491.0,0.9878,18.0,0b00010010,0b0,Continuous
LENO,31.85388,-88.16122,2003-01-01,h10v05,1955.0,1227.0,0.6764,17.0,0b00010001,0b0,Continuous
LENO,31.85388,-88.16122,2004-01-01,h10v05,1955.0,1227.0,0.5787,14.0,0b00001110,0b0,Continuous
LENO,31.85388,-88.16122,2005-01-01,h10v05,1955.0,1227.0,0.6388,16.0,0b00010000,0b0,Continuous
LENO,31.85388,-88.16122,2006-01-01,h10v05,1955.0,1227.0,0.2821,20.0,0b00010100,0b0,Continuous
LENO,31.85388,-88.16122,2007-01-01,h10v05,1955.0,1227.0,0.3123,22.0,0b00010110,0b0,Continuous
LENO,31.85388,-88.16122,2008-01-01,h10v05,1955.0,1227.0,0.4962,16.0,0b00010000,0b0,Continuous
LENO,31.85388,-88.16122,2009-01-01,h10v05,1955.0,1227.0,0.538,14.0,0b00001110,0b0,Continuous
LENO,31.85388,-88.16122,2010-01-01,h10v05,1955.0,1227.0,0.4305,7.0,0b00000111,0b0,Continuous
LENO,31.85388,-88.16122,2011-01-01,h10v05,1955.0,1227.0,0.3738,17.0,0b00010001,0b0,Continuous
LENO,31.85388,-88.16122,2012-01-01,h10v05,1955.0,1227.0,0.4709,14.0,0b00001110,0b0,Continuous
LENO,31.85388,-88.16122,2013-01-01,h10v05,1955.0,1227.0,0.6511,28.0,0b00011100,0b0,Continuous
LENO,31.85388,-88.16122,2014-01-01,h10v05,1955.0,1227.0,0.5078,26.0,0b00011010,0b0,Continuous
LENO,31.85388,-88.16122,2015-01-01,h10v05,1955.0,1227.0,0.387,20.0,0b00010100,0b0,Continuous
LENO,31.85388,-88.16122,2016-01-01,h10v05,1955.0,1227.0,0.2972,22.0,0b00010110,0b0,Continuous
LENO,31.85388,-88.16122,2017-01-01,h10v05,1955.0,1227.0,0.6434,20.0,0b00010100,0b0,Continuous
LENO,31.85388,-88.16122,2018-01-01,h10v05,1955.0,1227.0,0.5623,24.0,0b00011000,0b0,Continuous
LENO,31.85388,-88.16122,2020-01-01,h10v05,1955.0,1227.0,0.588,27.0,0b00011011,0b0,Continuous
LENO,31.85388,-88.16122,2021-01-01,h10v05,1955.0,1227.0,0.6706,22.0,0b00010110,0b0,Continuous
LENO,31.85388,-88.16122,2022-01-01,h10v05,1955.0,1227.0,0.5983,16.0,0b00010000,0b0,Continuous
LENO,31.85388,-88.16122,2023-01-01,h10v05,1955.0,1227.0,0.5244,25.0,0b00011001,0b0,Continuous
MLBS,37.37828,-80.52484,2003-01-01,h11v05,629.0,1442.0,1.0151,38.0,0b00100110,0b0,Continuous
MLBS,37.37828,-80.52484,2004-01-01,h11v05,629.0,1442.0,0.8965,41.0,0b00101001,0b0,Continuous
MLBS,37.37828,-80.52484,2005-01-01,h11v05,629.0,1442.0,0.7615,41.0,0b00101001,0b0,Continuous
MLBS,37.37828,-80.52484,2006-01-01,h11v05,629.0,1442.0,0.8288,39.0,0b00100111,0b0,Continuous
MLBS,37.37828,-80.52484,2007-01-01,h11v05,629.0,1442.0,0.6525,28.0,0b00011100,0b0,Continuous
MLBS,37.37828,-80.52484,2008-01-01,h11v05,629.0,1442.0,0.8077,25.0,0b00011001,0b0,Continuous
MLBS,37.37828,-80.52484,2009-01-01,h11v05,629.0,1442.0,0.9432999,35.0,0b00100011,0b0,Continuous
MLBS,37.37828,-80.52484,2010-01-01,h11v05,629.0,1442.0,0.7738,43.0,0b00101011,0b0,Continuous
MLBS,37.37828,-80.52484,2011-01-01,h11v05,629.0,1442.0,0.7703,38.0,0b00100110,0b0,Continuous
MLBS,37.37828,-80.52484,2012-01-01,h11v05,629.0,1442.0,0.8209,37.0,0b00100101,0b0,Continuous
MLBS,37.37828,-80.52484,2013-01-01,h11v05,629.0,1442.0,0.9699,49.0,0b00110001,0b0,Continuous
MLBS,37.37828,-80.52484,2014-01-01,h11v05,629.0,1442.0,0.8781,32.0,0b00100000,0b0,Continuous
MLBS,37.37828,-80.52484,2015-01-01,h11v05,629.0,1442.0,0.8259,50.0,0b00110010,0b0,Continuous
MLBS,37.37828,-80.52484,2016-01-01,h11v05,629.0,1442.0,0.8174,33.0,0b00100001,0b0,Continuous
MLBS,37.37828,-80.52484,2017-01-01,h11v05,629.0,1442.0,0.9173,32.0,0b00100000,0b0,Continuous
MLBS,37.37828,-80.52484,2018-01-01,h11v05,629.0,1442.0,0.8391,24.0,0b00011000,0b0,Continuous
MLBS,37.37828,-80.52484,2019-01-01,h11v05,629.0,1442.0,0.7945,21.0,0b00010101,0b0,Continuous
MLBS,37.37828,-80.52484,2020-01-01,h11v05,629.0,1442.0,1.0285,32.0,0b00100000,0b0,Continuous
MLBS,37.37828,-80.52484,2021-01-01,h11v05,629.0,1442.0,0.7601,34.0,0b00100010,0b0,Continuous
MLBS,37.37828,-80.52484,2022-01-01,h11v05,629.0,1442.0,0.926,34.0,0b00100010,0b0,Continuous
MLBS,37.37828,-80.52484,2023-01-01,h11v05,629.0,1442.0,0.948,24.0,0b00011000,0b0,Continuous
MOAB,38.24833,-109.38827,2003-01-01,h09v05,420.0,982.0,0.1319,17.0,0b00010001,0b0,Continuous
MOAB,38.24833,-109.38827,2004-01-01,h09v05,420.0,982.0,0.1577,25.0,0b00011001,0b0,Continuous
MOAB,38.24833,-109.38827,2005-01-01,h09v05,420.0,982.0,0.1791,9.0,0b00001001,0b0,Continuous
MOAB,38.24833,-109.38827,2006-01-01,h09v05,420.0,982.0,0.1334,17.0,0b00010001,0b0,Continuous
MOAB,38.24833,-109.38827,2007-01-01,h09v05,420.0,982.0,0.1559,9.0,0b00001001,0b0,Continuous
MOAB,38.24833,-109.38827,2008-01-01,h09v05,420.0,982.0,0.126,17.0,0b00010001,0b0,Continuous
MOAB,38.24833,-109.38827,2009-01-01,h09v05,420.0,982.0,0.1454,16.0,0b00010000,0b0,Continuous
MOAB,38.24833,-109.38827,2010-01-01,h09v05,420.0,982.0,0.1395,26.0,0b00011010,0b0,Continuous
MOAB,38.24833,-109.38827,2011-01-01,h09v05,420.0,982.0,0.146,14.0,0b00001110,0b0,Continuous
MOAB,38.24833,-109.38827,2012-01-01,h09v05,420.0,982.0,0.151,6.0,0b00000110,0b0,Continuous
MOAB,38.24833,-109.38827,2013-01-01,h09v05,420.0,982.0,0.1732,20.0,0b00010100,0b0,Continuous
MOAB,38.24833,-109.38827,2014-01-01,h09v05,420.0,982.0,0.1506,17.0,0b00010001,0b0,Continuous
MOAB,38.24833,-109.38827,2015-01-01,h09v05,420.0,982.0,0.1801,15.0,0b00001111,0b0,Continuous
MOAB,38.24833,-109.38827,2016-01-01,h09v05,420.0,982.0,0.1831,22.0,0b00010110,0b0,Continuous
MOAB,38.24833,-109.38827,2017-01-01,h09v05,420.0,982.0,0.1362,13.0,0b00001101,0b0,Continuous
MOAB,38.24833,-109.38827,2018-01-01,h09v05,420.0,982.0,0.118,18.0,0b00010010,0b0,Continuous
MOAB,38.24833,-109.38827,2019-01-01,h09v05,420.0,982.0,0.1758,20.0,0b00010100,0b0,Continuous
MOAB,38.24833,-109.38827,2020-01-01,h09v05,420.0,982.0,0.124,17.0,0b00010001,0b0,Continuous
MOAB,38.24833,-109.38827,2021-01-01,h09v05,420.0,982.0,0.1511,6.0,0b00000110,0b0,Continuous
MOAB,38.24833,-109.38827,2022-01-01,h09v05,420.0,982.0,0.1413,10.0,0b00001010,0b0,Continuous
MOAB,38.24833,-109.38827,2023-01-01,h09v05,420.0,982.0,0.1618,16.0,0b00010000,0b0,Continuous
NIWO,40.05425,-105.58237,2003-01-01,h09v04,2386.0,2204.0,0.2434,53.0,0b00110101,0b0,Continuous
NIWO,40.05425,-105.58237,2004-01-01,h09v04,2386.0,2204.0,0.2324,55.0,0b00110111,0b0,Continuous
NIWO,40.05425,-105.58237,2005-01-01,h09v04,2386.0,2204.0,0.2365,57.0,0b00111001,0b0,Continuous
NIWO,40.05425,-105.58237,2006-01-01,h09v04,2386.0,2204.0,0.2858,55.0,0b00110111,0b0,Continuous
NIWO,40.05425,-105.58237,2007-01-01,h09v04,2386.0,2204.0,0.2786,53.0,0b00110101,0b0,Continuous
NIWO,40.05425,-105.58237,2008-01-01,h09v04,2386.0,2204.0,0.2306,46.0,0b00101110,0b0,Continuous
NIWO,40.05425,-105.58237,2009-01-01,h09v04,2386.0,2204.0,0.2595,60.0,0b00111100,0b0,Continuous
NIWO,40.05425,-105.58237,2010-01-01,h09v04,2386.0,2204.0,0.2584,54.0,0b00110110,0b0,Continuous
NIWO,40.05425,-105.58237,2011-01-01,h09v04,2386.0,2204.0,0.2238,53.0,0b00110101,0b0,Continuous
NIWO,40.05425,-105.58237,2012-01-01,h09v04,2386.0,2204.0,0.2687,42.0,0b00101010,0b0,Continuous
NIWO,40.05425,-105.58237,2013-01-01,h09v04,2386.0,2204.0,0.2627,61.0,0b00111101,0b0,Continuous
NIWO,40.05425,-105.58237,2014-01-01,h09v04,2386.0,2204.0,0.2671,51.0,0b00110011,0b0,Continuous
NIWO,40.05425,-105.58237,2015-01-01,h09v04,2386.0,2204.0,0.2709,50.0,0b00110010,0b0,Continuous
NIWO,40.05425,-105.58237,2016-01-01,h09v04,2386.0,2204.0,0.2685,48.0,0b00110000,0b0,Continuous
NIWO,40.05425,-105.58237,2017-01-01,h09v04,2386.0,2204.0,0.2865,56.0,0b00111000,0b0,Continuous
NIWO,40.05425,-105.58237,2018-01-01,h09v04,2386.0,2204.0,0.2721,50.0,0b00110010,0b0,Continuous
NIWO,40.05425,-105.58237,2019-01-01,h09v04,2386.0,2204.0,0.2402,57.0,0b00111001,0b0,Continuous
NIWO,40.05425,-105.58237,2020-01-01,h09v04,2386.0,2204.0,0.2491,45.0,0b00101101,0b0,Continuous
NIWO,40.05425,-105.58237,2021-01-01,h09v04,2386.0,2204.0,0.2699,53.0,0b00110101,0b0,Continuous
NIWO,40.05425,-105.58237,2022-01-01,h09v04,2386.0,2204.0,0.2839,51.0,0b00110011,0b0,Continuous
NIWO,40.05425,-105.58237,2023-01-01,h09v04,2386.0,2204.0,0.2823,51.0,0b00110011,0b0,Continuous
NOGP,46.76972,-100.91535,2003-01-01,h11v04,775.0,211.0,0.3226,30.0,0b00011110,0b0,Continuous
NOGP,46.76972,-100.91535,2004-01-01,h11v04,775.0,211.0,0.3714,30.0,0b00011110,0b0,Continuous
NOGP,46.76972,-100.91535,2005-01-01,h11v04,775.0,211.0,0.4052,9.0,0b00001001,0b0,Continuous
NOGP,46.76972,-100.91535,2006-01-01,h11v04,775.0,211.0,0.2655,31.0,0b00011111,0b0,Continuous
NOGP,46.76972,-100.91535,2007-01-01,h11v04,775.0,211.0,0.4119,23.0,0b00010111,0b0,Continuous
NOGP,46.76972,-100.91535,2008-01-01,h11v04,775.0,211.0,0.3481,19.0,0b00010011,0b0,Continuous
NOGP,46.76972,-100.91535,2009-01-01,h11v04,775.0,211.0,0.4462,28.0,0b00011100,0b0,Continuous
NOGP,46.76972,-100.91535,2010-01-01,h11v04,775.0,211.0,0.4756,19.0,0b00010011,0b0,Continuous
NOGP,46.76972,-100.91535,2011-01-01,h11v04,775.0,211.0,0.4812,26.0,0b00011010,0b0,Continuous
NOGP,46.76972,-100.91535,2012-01-01,h11v04,775.0,211.0,0.3541,15.0,0b00001111,0b0,Continuous
NOGP,46.76972,-100.91535,2013-01-01,h11v04,775.0,211.0,0.4367,21.0,0b00010101,0b0,Continuous
NOGP,46.76972,-100.91535,2014-01-01,h11v04,775.0,211.0,0.4504,22.0,0b00010110,0b0,Continuous
NOGP,46.76972,-100.91535,2015-01-01,h11v04,775.0,211.0,0.4129,17.0,0b00010001,0b0,Continuous
NOGP,46.76972,-100.91535,2016-01-01,h11v04,775.0,211.0,0.4571,25.0,0b00011001,0b0,Continuous
NOGP,46.76972,-100.91535,2017-01-01,h11v04,775.0,211.0,0.3979,26.0,0b00011010,0b0,Continuous
NOGP,46.76972,-100.91535,2018-01-01,h11v04,775.0,211.0,0.3406,31.0,0b00011111,0b0,Continuous
NOGP,46.76972,-100.91535,2019-01-01,h11v04,775.0,211.0,0.4096,16.0,0b00010000,0b0,Continuous
NOGP,46.76972,-100.91535,2020-01-01,h11v04,775.0,211.0,0.3832,31.0,0b00011111,0b0,Continuous
NOGP,46.76972,-100.91535,2021-01-01,h11v04,775.0,211.0,0.267,8.0,0b00001000,0b0,Continuous
NOGP,46.76972,-100.91535,2022-01-01,h11v04,775.0,211.0,0.4157,24.0,0b00011000,0b0,Continuous
NOGP,46.76972,-100.91535,2023-01-01,h11v04,775.0,211.0,0.4333,33.0,0b00100001,0b0,Continuous
OAES,35.41059,-99.05879,2003-01-01,h09v05,1101.0,2223.0,0.2933,11.0,0b00001011,0b0,Continuous
OAES,35.41059,-99.05879,2004-01-01,h09v05,1101.0,2223.0,0.3318,20.0,0b00010100,0b0,Continuous
OAES,35.41059,-99.05879,2005-01-01,h09v05,1101.0,2223.0,0.3168,11.0,0b00001011,0b0,Continuous
OAES,35.41059,-99.05879,2006-01-01,h09v05,1101.0,2223.0,0.207,9.0,0b00001001,0b0,Continuous
OAES,35.41059,-99.05879,2007-01-01,h09v05,1101.0,2223.0,0.4314,22.0,0b00010110,0b0,Continuous
OAES,35.41059,-99.05879,2008-01-01,h09v05,1101.0,2223.0,0.277,13.0,0b00001101,0b0,Continuous
OAES,35.41059,-99.05879,2009-01-01,h09v05,1101.0,2223.0,0.2854,13.0,0b00001101,0b0,Continuous
OAES,35.41059,-99.05879,2010-01-01,h09v05,1101.0,2223.0,0.289,11.0,0b00001011,0b0,Continuous
OAES,35.41059,-99.05879,2011-01-01,h09v05,1101.0,2223.0,0.0925,10.0,0b00001010,0b0,Continuous
OAES,35.41059,-99.05879,2012-01-01,h09v05,1101.0,2223.0,0.2922,14.0,0b00001110,0b0,Continuous
OAES,35.41059,-99.05879,2013-01-01,h09v05,1101.0,2223.0,0.2514,11.0,0b00001011,0b0,Continuous
OAES,35.41059,-99.05879,2014-01-01,h09v05,1101.0,2223.0,0.2566,18.0,0b00010010,0b0,Continuous
OAES,35.41059,-99.05879,2015-01-01,h09v05,1101.0,2223.0,0.3675,12.0,0b00001100,0b0,Continuous
OAES,35.41059,-99.05879,2016-01-01,h09v05,1101.0,2223.0,0.3919,16.0,0b00010000,0b0,Continuous
OAES,35.41059,-99.05879,2017-01-01,h09v05,1101.0,2223.0,0.3875,8.0,0b00001000,0b0,Continuous
OAES,35.41059,-99.05879,2018-01-01,h09v05,1101.0,2223.0,0.2431,18.0,0b00010010,0b0,Continuous
OAES,35.41059,-99.05879,2019-01-01,h09v05,1101.0,2223.0,0.3717,6.0,0b00000110,0b0,Continuous
OAES,35.41059,-99.05879,2020-01-01,h09v05,1101.0,2223.0,0.3025,3.0,0b00000011,0b0,Continuous
OAES,35.41059,-99.05879,2021-01-01,h09v05,1101.0,2223.0,0.3977,17.0,0b00010001,0b0,Continuous
OAES,35.41059,-99.05879,2022-01-01,h09v05,1101.0,2223.0,0.2035,13.0,0b00001101,0b0,Continuous
OAES,35.41059,-99.05879,2023-01-01,h09v05,1101.0,2223.0,0.2886,9.0,0b00001001,0b0,Continuous
ONAQ,40.17759,-112.45244,2003-01-01,h09v04,2357.0,979.0,0.1086,39.0,0b00100111,0b0,Continuous
ONAQ,40.17759,-112.45244,2004-01-01,h09v04,2357.0,979.0,0.1571,29.0,0b00011101,0b0,Continuous
ONAQ,40.17759,-112.45244,2005-01-01,h09v04,2357.0,979.0,0.2314,23.0,0b00010111,0b0,Continuous
ONAQ,40.17759,-112.45244,2006-01-01,h09v04,2357.0,979.0,0.1485,12.0,0b00001100,0b0,Continuous
ONAQ,40.17759,-112.45244,2007-01-01,h09v04,2357.0,979.0,0.1219,25.0,0b00011001,0b0,Continuous
ONAQ,40.17759,-112.45244,2008-01-01,h09v04,2357.0,979.0,0.1073,34.0,0b00100010,0b0,Continuous
ONAQ,40.17759,-112.45244,2009-01-01,h09v04,2357.0,979.0,0.1375,26.0,0b00011010,0b0,Continuous
ONAQ,40.17759,-112.45244,2010-01-01,h09v04,2357.0,979.0,0.1298,32.0,0b00100000,0b0,Continuous
ONAQ,40.17759,-112.45244,2011-01-01,h09v04,2357.0,979.0,0.2093,34.0,0b00100010,0b0,Continuous
ONAQ,40.17759,-112.45244,2012-01-01,h09v04,2357.0,979.0,0.1101,30.0,0b00011110,0b0,Continuous
ONAQ,40.17759,-112.45244,2013-01-01,h09v04,2357.0,979.0,0.1663,21.0,0b00010101,0b0,Continuous
ONAQ,40.17759,-112.45244,2014-01-01,h09v04,2357.0,979.0,0.2014,20.0,0b00010100,0b0,Continuous
ONAQ,40.17759,-112.45244,2015-01-01,h09v04,2357.0,979.0,0.1802,23.0,0b00010111,0b0,Continuous
ONAQ,40.17759,-112.45244,2016-01-01,h09v04,2357.0,979.0,0.1938,20.0,0b00010100,0b0,Continuous
ONAQ,40.17759,-112.45244,2017-01-01,h09v04,2357.0,979.0,0.1818,25.0,0b00011001,0b0,Continuous
ONAQ,40.17759,-112.45244,2018-01-01,h09v04,2357.0,979.0,0.1365,21.0,0b00010101,0b0,Continuous
ONAQ,40.17759,-112.45244,2019-01-01,h09v04,2357.0,979.0,0.203,21.0,0b00010101,0b0,Continuous
ONAQ,40.17759,-112.45244,2020-01-01,h09v04,2357.0,979.0,0.1218,29.0,0b00011101,0b0,Continuous
ONAQ,40.17759,-112.45244,2021-01-01,h09v04,2357.0,979.0,0.1389,22.0,0b00010110,0b0,Continuous
ONAQ,40.17759,-112.45244,2022-01-01,h09v04,2357.0,979.0,0.1853,32.0,0b00100000,0b0,Continuous
ONAQ,40.17759,-112.45244,2023-01-01,h09v04,2357.0,979.0,0.1795,29.0,0b00011101,0b0,Continuous
ORNL,35.96412,-84.2826,2003-01-01,h11v05,968.0,427.0,0.9508,23.0,0b00010111,0b0,Continuous
ORNL,35.96412,-84.2826,2004-01-01,h11v05,968.0,427.0,0.9249,34.0,0b00100010,0b0,Continuous
ORNL,35.96412,-84.2826,2005-01-01,h11v05,968.0,427.0,0.682,14.0,0b00001110,0b0,Continuous
ORNL,35.96412,-84.2826,2006-01-01,h11v05,968.0,427.0,0.6444,18.0,0b00010010,0b0,Continuous
ORNL,35.96412,-84.2826,2007-01-01,h11v05,968.0,427.0,0.2746,7.0,0b00000111,0b0,Continuous
ORNL,35.96412,-84.2826,2008-01-01,h11v05,968.0,427.0,0.6536,20.0,0b00010100,0b0,Continuous
ORNL,35.96412,-84.2826,2009-01-01,h11v05,968.0,427.0,0.8011,22.0,0b00010110,0b0,Continuous
ORNL,35.96412,-84.2826,2010-01-01,h11v05,968.0,427.0,0.5654,20.0,0b00010100,0b0,Continuous
ORNL,35.96412,-84.2826,2011-01-01,h11v05,968.0,427.0,0.6181,19.0,0b00010011,0b0,Continuous
ORNL,35.96412,-84.2826,2012-01-01,h11v05,968.0,427.0,0.651,7.0,0b00000111,0b0,Continuous
ORNL,35.96412,-84.2826,2013-01-01,h11v05,968.0,427.0,1.0446,23.0,0b00010111,0b0,Continuous
ORNL,35.96412,-84.2826,2014-01-01,h11v05,968.0,427.0,0.8342,18.0,0b00010010,0b0,Continuous
ORNL,35.96412,-84.2826,2015-01-01,h11v05,968.0,427.0,0.8348,17.0,0b00010001,0b0,Continuous
ORNL,35.96412,-84.2826,2016-01-01,h11v05,968.0,427.0,0.6262,18.0,0b00010010,0b0,Continuous
ORNL,35.96412,-84.2826,2017-01-01,h11v05,968.0,427.0,0.8014,22.0,0b00010110,0b0,Continuous
ORNL,35.96412,-84.2826,2018-01-01,h11v05,968.0,427.0,0.7808,23.0,0b00010111,0b0,Continuous
ORNL,35.96412,-84.2826,2019-01-01,h11v05,968.0,427.0,0.8453,13.0,0b00001101,0b0,Continuous
ORNL,35.96412,-84.2826,2020-01-01,h11v05,968.0,427.0,0.9073,33.0,0b00100001,0b0,Continuous
ORNL,35.96412,-84.2826,2021-01-01,h11v05,968.0,427.0,1.0405999,26.0,0b00011010,0b0,Continuous
ORNL,35.96412,-84.2826,2022-01-01,h11v05,968.0,427.0,0.8853,19.0,0b00010011,0b0,Continuous
ORNL,35.96412,-84.2826,2023-01-01,h11v05,968.0,427.0,1.0418999,20.0,0b00010100,0b0,Continuous
OSBS,29.68927,-81.99343,2003-01-01,h10v06,74.0,2104.0,0.7841,25.0,0b00011001,0b0,Continuous
OSBS,29.68927,-81.99343,2004-01-01,h10v06,74.0,2104.0,0.7575,9.0,0b00001001,0b0,Continuous
OSBS,29.68927,-81.99343,2005-01-01,h10v06,74.0,2104.0,0.8525,11.0,0b00001011,0b0,Continuous
OSBS,29.68927,-81.99343,2006-01-01,h10v06,74.0,2104.0,0.7628,9.0,0b00001001,0b0,Continuous
